Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
19791110	0.387	0.620	0.0	-6.3	0.00	0.05	33.3	1.00	96.1	0.0	0.0	7.7	0.000	0.000	0.387	0.380	0.007
19791111	0.369	0.620	0.0	-8.8	0.00	0.04	33.3	1.00	96.1	0.0	0.0	7.3	0.000	0.000	0.369	0.362	0.006
19791112	0.352	0.580	0.4	-5.2	0.00	0.03	33.7	1.00	96.1	0.0	0.0	7.0	0.000	0.000	0.352	0.346	0.006
19791113	0.335	0.570	8.7	-0.5	0.00	0.03	41.1	1.00	96.1	0.0	0.0	6.7	0.000	0.000	0.335	0.330	0.006
19791114	0.320	0.570	8.3	-0.8	0.00	0.02	48.2	1.00	96.1	0.0	0.0	6.4	0.000	0.000	0.320	0.314	0.006
19791115	0.305	0.560	4.7	-4.2	0.00	0.01	52.2	1.00	96.1	0.0	0.0	6.1	0.000	0.000	0.305	0.300	0.005
19791116	0.291	0.520	0.0	-5.3	0.00	0.00	52.2	1.00	96.1	0.0	0.0	5.8	0.000	0.000	0.291	0.286	0.005
19791117	0.278	0.520	7.1	-0.4	0.00	0.00	58.2	1.00	96.1	0.0	0.0	5.5	0.000	0.000	0.278	0.273	0.005
19791118	0.265	0.520	0.3	-0.2	0.00	0.00	58.5	1.00	96.1	0.0	0.0	5.3	0.000	0.000	0.265	0.260	0.005
19791119	0.253	0.520	0.0	-0.7	0.00	0.00	58.5	1.00	96.1	0.0	0.0	5.0	0.000	0.000	0.253	0.248	0.004
19791120	0.241	0.520	8.8	-4.2	0.00	0.00	66.0	1.00	96.1	0.0	0.0	4.8	0.000	0.000	0.241	0.237	0.004
19791121	0.230	0.490	0.0	-10.3	0.00	0.00	66.0	1.00	96.1	0.0	0.0	4.6	0.000	0.000	0.230	0.226	0.004
19791122	0.219	0.480	2.1	-4.8	0.00	0.00	67.8	1.00	96.1	0.0	0.0	4.4	0.000	0.000	0.219	0.215	0.004
19791123	0.209	0.480	0.0	-2.2	0.00	0.00	67.8	1.00	96.1	0.0	0.0	4.2	0.000	0.000	0.209	0.205	0.004
19791124	0.199	0.480	0.0	-3.0	0.00	0.00	67.8	1.00	96.1	0.0	0.0	4.0	0.000	0.000	0.199	0.196	0.003
19791125	0.190	0.470	0.0	-12.8	0.00	0.00	67.8	1.00	96.1	0.0	0.0	3.8	0.000	0.000	0.190	0.187	0.003
19791126	0.181	0.430	0.0	-10.8	0.00	0.00	67.8	1.00	96.1	0.0	0.0	3.6	0.000	0.000	0.181	0.178	0.003
19791127	0.173	0.430	1.3	-5.7	0.00	0.00	68.9	1.00	96.1	0.0	0.0	3.4	0.000	0.000	0.173	0.170	0.003
19791128	0.165	0.430	0.0	-7.7	0.00	0.00	68.9	1.00	96.1	0.0	0.0	3.3	0.000	0.000	0.165	0.162	0.003
19791129	0.157	0.430	3.1	-3.3	0.00	0.00	71.6	1.00	96.1	0.0	0.0	3.1	0.000	0.000	0.157	0.155	0.003
19791130	0.150	0.430	5.0	0.6	0.00	0.00	76.4	1.00	96.1	0.0	0.0	3.0	0.000	0.000	0.150	0.148	0.003
19791201	0.143	0.430	0.0	-2.6	0.00	0.00	76.4	1.00	96.1	0.0	0.0	2.9	0.000	0.000	0.143	0.141	0.002
19791202	0.137	0.430	0.0	-1.1	0.00	0.00	76.4	1.00	96.1	0.0	0.0	2.7	0.000	0.000	0.137	0.134	0.002
19791203	0.130	0.430	0.0	-5.4	0.00	0.00	76.4	1.00	96.1	0.0	0.0	2.6	0.000	0.000	0.130	0.128	0.002
19791204	0.124	0.400	0.0	-6.4	0.00	0.00	76.4	1.00	96.1	0.0	0.0	2.5	0.000	0.000	0.124	0.122	0.002
19791205	0.119	0.400	0.0	1.2	0.00	0.00	76.4	1.00	96.1	0.0	0.0	2.4	0.000	0.000	0.119	0.116	0.002
19791206	0.115	0.400	0.0	1.3	0.00	0.00	76.1	1.00	96.2	0.2	0.0	2.4	0.000	0.000	0.115	0.113	0.002
19791207	0.114	0.400	0.9	-0.3	0.00	0.00	76.9	1.00	96.2	0.0	0.0	2.3	0.000	0.000	0.114	0.112	0.002
19791208	0.109	0.400	1.9	-10.7	0.00	0.00	78.5	1.00	96.2	0.0	0.0	2.2	0.000	0.000	0.109	0.108	0.002
19791209	0.104	0.400	0.0	-12.5	0.00	0.00	78.5	1.00	96.2	0.0	0.0	2.1	0.000	0.000	0.104	0.103	0.002
19791210	0.100	0.400	0.0	-20.4	0.00	0.00	78.5	1.00	96.2	0.0	0.0	2.0	0.000	0.000	0.100	0.098	0.002
19791211	0.095	0.370	0.0	-21.0	0.00	0.00	78.5	1.00	96.2	0.0	0.0	1.9	0.000	0.000	0.095	0.093	0.002
19791212	0.091	0.330	0.0	-20.3	0.00	0.00	78.5	1.00	96.2	0.0	0.0	1.8	0.000	0.000	0.091	0.089	0.002
19791213	0.086	0.310	0.0	-19.3	0.00	0.00	78.5	1.00	96.2	0.0	0.0	1.7	0.000	0.000	0.086	0.085	0.002
19791214	0.082	0.280	0.0	-26.1	0.00	0.00	78.5	1.00	96.2	0.0	0.0	1.6	0.000	0.000	0.082	0.081	0.001
19791215	0.079	0.290	0.2	-19.9	0.00	0.00	78.7	1.00	96.2	0.0	0.0	1.6	0.000	0.000	0.079	0.077	0.001
19791216	0.075	0.290	2.1	-16.9	0.00	0.00	80.5	1.00	96.2	0.0	0.0	1.5	0.000	0.000	0.075	0.074	0.001
19791217	0.071	0.290	0.2	-21.1	0.00	0.00	80.6	1.00	96.2	0.0	0.0	1.4	0.000	0.000	0.071	0.070	0.001
19791218	0.068	0.290	0.7	-15.2	0.00	0.00	81.3	1.00	96.2	0.0	0.0	1.4	0.000	0.000	0.068	0.067	0.001
19791219	0.065	0.290	0.0	-14.4	0.00	0.00	81.3	1.00	96.2	0.0	0.0	1.3	0.000	0.000	0.065	0.064	0.001
19791220	0.062	0.290	0.3	-15.8	0.00	0.00	81.5	1.00	96.2	0.0	0.0	1.2	0.000	0.000	0.062	0.061	0.001
19791221	0.059	0.290	0.0	-22.3	0.00	0.00	81.5	1.00	96.2	0.0	0.0	1.2	0.000	0.000	0.059	0.058	0.001
19791222	0.056	0.290	0.0	-21.0	0.00	0.00	81.5	1.00	96.2	0.0	0.0	1.1	0.000	0.000	0.056	0.055	0.001
19791223	0.054	0.290	0.0	-13.2	0.00	0.00	81.5	1.00	96.2	0.0	0.0	1.1	0.000	0.000	0.054	0.053	0.001
19791224	0.051	0.290	6.8	-0.4	0.00	0.00	87.4	1.00	96.2	0.0	0.0	1.0	0.000	0.000	0.051	0.050	0.001
19791225	0.049	0.290	0.2	-0.6	0.00	0.00	87.6	1.00	96.2	0.0	0.0	1.0	0.000	0.000	0.049	0.048	0.001
19791226	0.047	0.290	5.6	-1.8	0.00	0.00	92.3	1.00	96.2	0.0	0.0	0.9	0.000	0.000	0.047	0.046	0.001
19791227	0.045	0.290	1.1	-3.6	0.00	0.00	93.3	1.00	96.2	0.0	0.0	0.9	0.000	0.000	0.045	0.044	0.001
19791228	0.043	0.290	1.3	0.0	0.00	0.00	94.5	1.00	96.2	0.0	0.0	0.8	0.000	0.000	0.043	0.042	0.001
19791229	0.041	0.290	0.0	-2.4	0.00	0.00	94.5	1.00	96.2	0.0	0.0	0.8	0.000	0.000	0.041	0.040	0.001
19791230	0.039	0.290	10.2	-1.8	0.00	0.00	103.2	1.00	96.2	0.0	0.0	0.8	0.000	0.000	0.039	0.038	0.001
19791231	0.037	0.290	0.0	-3.8	0.00	0.00	103.2	1.00	96.2	0.0	0.0	0.7	0.000	0.000	0.037	0.036	0.001
19800101	0.035	0.290	3.5	-9.3	0.00	0.00	106.2	1.00	96.2	0.0	0.0	0.7	0.000	0.000	0.035	0.035	0.001
19800102	0.034	0.290	0.2	-17.7	0.00	0.00	106.4	1.00	96.2	0.0	0.0	0.7	0.000	0.000	0.034	0.033	0.001
19800103	0.032	0.290	0.0	-17.9	0.00	0.00	106.4	1.00	96.2	0.0	0.0	0.6	0.000	0.000	0.032	0.031	0.001
19800104	0.031	0.260	0.0	-24.0	0.00	0.00	106.4	1.00	96.2	0.0	0.0	0.6	0.000	0.000	0.031	0.030	0.001
19800105	0.029	0.260	0.0	-18.4	0.00	0.00	106.4	1.00	96.2	0.0	0.0	0.6	0.000	0.000	0.029	0.029	0.001
19800106	0.028	0.260	1.1	-7.0	0.00	0.00	107.3	1.00	96.2	0.0	0.0	0.6	0.000	0.000	0.028	0.027	0.000
19800107	0.026	0.260	0.3	-10.4	0.00	0.00	107.6	1.00	96.2	0.0	0.0	0.5	0.000	0.000	0.026	0.026	0.000
19800108	0.025	0.260	0.0	-14.4	0.00	0.00	107.6	1.00	96.2	0.0	0.0	0.5	0.000	0.000	0.025	0.025	0.000
19800109	0.024	0.260	0.0	-16.9	0.00	0.00	107.6	1.00	96.2	0.0	0.0	0.5	0.000	0.000	0.024	0.024	0.000
19800110	0.023	0.240	0.0	-24.7	0.00	0.00	107.6	1.00	96.2	0.0	0.0	0.5	0.000	0.000	0.023	0.023	0.000
19800111	0.022	0.240	0.0	-23.6	0.00	0.00	107.6	1.00	96.2	0.0	0.0	0.4	0.000	0.000	0.022	0.022	0.000
19800112	0.021	0.240	0.0	-22.6	0.00	0.00	107.6	1.00	96.2	0.0	0.0	0.4	0.000	0.000	0.021	0.021	0.000
19800113	0.020	0.240	1.1	-8.9	0.00	0.00	108.6	1.00	96.2	0.0	0.0	0.4	0.000	0.000	0.020	0.020	0.000
19800114	0.019	0.240	0.0	-2.2	0.00	0.00	108.6	1.00	96.2	0.0	0.0	0.4	0.000	0.000	0.019	0.019	0.000
19800115	0.018	0.240	0.0	-3.7	0.00	0.00	108.6	1.00	96.2	0.0	0.0	0.4	0.000	0.000	0.018	0.018	0.000
19800116	0.017	0.240	1.0	-5.5	0.00	0.00	109.5	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.017	0.017	0.000
19800117	0.017	0.240	0.3	-1.2	0.00	0.00	109.7	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.017	0.016	0.000
19800118	0.016	0.240	0.0	-1.7	0.00	0.00	109.7	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.016	0.015	0.000
19800119	0.015	0.210	0.0	-8.7	0.00	0.00	109.7	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.015	0.015	0.000
19800120	0.014	0.210	0.0	-10.1	0.00	0.00	109.7	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.014	0.014	0.000
19800121	0.014	0.210	0.0	-4.3	0.00	0.01	109.7	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.014	0.013	0.000
19800122	0.013	0.210	0.3	-4.3	0.00	0.01	110.0	1.00	96.2	0.0	0.0	0.3	0.000	0.000	0.013	0.013	0.000
19800123	0.012	0.210	1.6	-5.7	0.00	0.01	111.3	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.012	0.012	0.000
19800124	0.012	0.210	1.6	-12.1	0.00	0.01	112.6	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.012	0.012	0.000
19800125	0.011	0.210	1.3	-21.6	0.00	0.01	113.8	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.011	0.011	0.000
19800126	0.011	0.210	0.0	-21.3	0.00	0.01	113.8	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.011	0.011	0.000
19800127	0.010	0.210	0.6	-14.4	0.00	0.01	114.3	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.010	0.010	0.000
19800128	0.010	0.210	0.0	-23.8	0.00	0.01	114.3	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.010	0.010	0.000
19800129	0.009	0.210	0.5	-19.6	0.00	0.01	114.8	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.009	0.009	0.000
19800130	0.009	0.190	0.0	-31.6	0.00	0.01	114.8	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.009	0.009	0.000
19800131	0.009	0.190	1.2	-25.8	0.00	0.01	115.8	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.009	0.008	0.000
19800201	0.008	0.190	0.2	-27.3	0.00	0.02	116.0	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.008	0.008	0.000
19800202	0.008	0.190	0.0	-17.4	0.00	0.02	116.0	1.00	96.2	0.0	0.0	0.2	0.000	0.000	0.008	0.008	0.000
19800203	0.007	0.190	0.0	-17.9	0.00	0.02	116.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.007	0.007	0.000
19800204	0.007	0.190	0.2	-17.5	0.00	0.02	116.2	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.007	0.007	0.000
19800205	0.007	0.190	0.0	-19.7	0.00	0.02	116.2	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.007	0.007	0.000
19800206	0.006	0.170	0.0	-18.9	0.00	0.02	116.2	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.006	0.006	0.000
19800207	0.006	0.170	0.7	-19.1	0.00	0.02	116.8	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.006	0.006	0.000
19800208	0.006	0.170	0.0	-27.2	0.00	0.02	116.8	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.006	0.006	0.000
19800209	0.006	0.170	0.0	-28.9	0.00	0.02	116.8	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.006	0.005	0.000
19800210	0.005	0.170	0.0	-25.8	0.00	0.02	116.8	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.005	0.005	0.000
19800211	0.005	0.170	0.0	-16.4	0.00	0.03	116.8	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.005	0.005	0.000
19800212	0.005	0.140	0.2	-14.1	0.00	0.03	117.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.005	0.005	0.000
19800213	0.005	0.140	0.0	-11.1	0.00	0.03	117.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.005	0.005	0.000
19800214	0.004	0.140	0.3	-8.1	0.00	0.03	117.3	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19800215	0.004	0.140	0.0	-5.6	0.00	0.03	117.3	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19800216	0.004	0.130	3.2	-2.8	0.00	0.04	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19800217	0.004	0.130	0.0	-6.3	0.00	0.05	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19800218	0.004	0.130	0.0	-11.7	0.00	0.05	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19800219	0.003	0.130	0.0	-13.4	0.00	0.06	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800220	0.003	0.130	0.0	-7.3	0.00	0.07	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800221	0.003	0.110	0.0	-13.4	0.00	0.08	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800222	0.003	0.110	0.0	-7.4	0.00	0.09	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800223	0.003	0.110	0.0	-6.5	0.00	0.09	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800224	0.003	0.110	0.0	-8.1	0.00	0.10	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800225	0.003	0.110	0.0	-10.9	0.00	0.11	120.0	1.00	96.2	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19800226	0.002	0.110	0.0	-10.0	0.00	0.12	120.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800227	0.002	0.110	0.0	-5.2	0.00	0.13	120.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800228	0.002	0.110	0.0	-0.3	0.00	0.14	120.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800229	0.002	0.110	0.0	0.6	0.00	0.15	120.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800301	0.002	0.110	0.0	0.2	0.00	0.15	120.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800302	0.002	0.110	1.9	-5.3	0.00	0.16	121.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800303	0.002	0.110	2.7	-13.4	0.00	0.16	123.9	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800304	0.002	0.110	0.0	-13.0	0.00	0.17	123.9	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800305	0.002	0.110	1.8	-8.3	0.00	0.18	125.4	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800306	0.002	0.110	0.0	-1.2	0.00	0.19	125.4	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800307	0.002	0.110	0.0	-6.4	0.00	0.20	125.4	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19800308	0.001	0.110	0.0	-4.5	0.00	0.21	125.4	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800309	0.001	0.110	2.5	-4.6	0.00	0.21	127.5	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800310	0.001	0.110	2.6	-5.2	0.00	0.22	129.7	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800311	0.001	0.110	0.0	-5.5	0.00	0.23	129.7	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800312	0.001	0.110	0.8	-8.7	0.00	0.23	130.5	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800313	0.001	0.110	0.0	-2.7	0.00	0.25	130.5	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800314	0.001	0.110	0.2	-2.0	0.00	0.26	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800315	0.001	0.130	0.0	-4.6	0.00	0.26	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800316	0.001	0.130	0.0	-8.3	0.00	0.27	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800317	0.001	0.130	0.0	-14.4	0.00	0.28	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800318	0.001	0.130	0.0	-15.2	0.00	0.30	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800319	0.001	0.130	0.0	-15.4	0.00	0.32	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800320	0.001	0.130	0.0	-12.9	0.00	0.35	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800321	0.001	0.130	0.0	-11.2	0.00	0.37	130.6	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800322	0.001	0.130	0.2	-8.3	0.00	0.40	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800323	0.001	0.130	0.0	-9.5	0.00	0.42	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800324	0.001	0.130	0.0	-11.8	0.00	0.44	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800325	0.001	0.130	0.0	-10.0	0.00	0.46	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800326	0.001	0.130	0.0	-10.0	0.00	0.48	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800327	0.001	0.130	0.0	-11.3	0.00	0.50	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800328	0.001	0.130	0.0	-9.6	0.00	0.53	130.8	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800329	0.001	0.130	7.0	-3.2	0.00	0.56	136.7	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800330	0.001	0.110	7.3	-0.7	0.00	0.59	143.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.001	0.001	0.000
19800331	0.000	0.110	8.4	0.1	0.00	0.61	150.1	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.000	0.000
19800401	0.000	0.110	1.9	0.5	0.00	0.64	151.9	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.000	0.000
19800402	0.000	0.110	0.0	0.9	0.00	0.66	151.9	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.000	0.000
19800403	0.000	0.110	0.1	1.9	0.00	0.68	152.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.000	0.000
19800404	0.000	0.110	0.0	1.4	0.00	0.70	152.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.000	0.000
19800405	0.000	0.110	0.0	-0.3	0.00	0.72	152.0	1.00	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.000	0.000
19800406	0.084	0.120	2.6	6.4	0.00	0.76	150.5	1.00	97.5	2.9	2.0	0.6	0.000	0.074	0.010	0.079	0.005
19800407	0.241	0.130	0.0	1.1	0.00	0.77	149.7	1.00	97.7	0.6	1.7	1.2	0.000	0.204	0.037	0.227	0.014
19800408	0.412	0.140	5.8	1.6	0.00	0.79	148.3	1.00	99.8	5.1	5.6	1.8	0.000	0.347	0.064	0.379	0.033
19800409	0.843	0.140	5.5	1.7	0.00	0.82	146.3	1.00	101.8	5.5	9.3	2.3	0.000	0.752	0.091	0.756	0.087
19800410	1.146	0.140	1.8	0.6	0.00	0.84	146.5	1.00	102.2	1.1	8.7	2.8	0.000	1.030	0.116	1.015	0.132
19800411	1.126	0.140	0.0	0.9	0.00	0.86	145.9	1.00	102.3	0.5	7.7	3.3	0.000	0.986	0.141	0.994	0.132
19800412	1.242	0.160	3.0	4.0	0.00	0.89	140.0	1.00	104.5	6.8	12.3	3.7	0.000	1.079	0.164	1.084	0.159
19800413	1.734	0.180	0.0	5.5	0.00	0.92	131.5	1.00	106.4	6.6	16.4	4.2	0.000	1.548	0.186	1.474	0.260
19800414	2.147	0.200	0.0	3.8	0.00	0.93	125.9	1.00	107.5	4.4	18.1	4.6	0.000	1.940	0.207	1.783	0.364
19800415	2.272	0.250	0.0	1.4	0.00	0.95	124.4	1.00	107.8	1.2	16.7	5.0	0.000	2.045	0.227	1.861	0.411
19800416	2.475	0.310	0.0	4.8	0.00	0.98	117.1	1.00	109.2	5.9	19.2	5.4	0.155	2.075	0.246	1.993	0.482
19800417	3.122	0.460	0.0	3.6	0.00	1.04	111.8	1.00	110.1	4.3	19.7	5.7	0.556	2.302	0.264	2.445	0.677
19800418	3.366	0.820	1.7	1.8	0.00	1.09	109.6	1.00	110.8	3.2	19.4	6.1	0.720	2.365	0.281	2.581	0.785
19800419	4.595	1.260	13.3	1.4	0.00	1.15	108.1	1.00	113.0	12.5	24.0	6.4	1.668	2.629	0.298	3.384	1.210
19800420	7.570	1.450	10.2	1.6	0.00	1.21	106.3	1.00	114.6	10.4	25.4	6.7	3.983	3.273	0.314	5.394	2.176
19800421	7.292	1.650	0.0	0.4	0.00	1.27	106.2	1.00	114.6	0.1	20.7	7.0	3.754	3.210	0.329	5.133	2.159
19800422	4.706	1.820	1.3	2.5	0.00	1.34	102.9	1.00	115.2	4.1	20.4	7.3	1.719	2.643	0.343	3.311	1.395
19800423	4.117	2.030	0.0	3.1	0.00	1.40	98.5	1.00	115.7	3.9	20.1	7.6	1.249	2.512	0.357	2.878	1.240
19800424	4.092	2.250	0.0	3.9	0.00	1.46	92.7	1.00	116.3	5.2	20.6	7.8	1.218	2.503	0.370	2.828	1.264
19800425	3.901	2.360	0.0	1.6	0.00	1.51	90.9	1.00	116.5	1.7	19.0	8.1	1.059	2.459	0.382	2.669	1.232
19800426	3.527	2.410	0.0	4.5	0.00	1.59	84.1	1.00	117.1	6.1	20.5	8.3	0.758	2.375	0.394	2.383	1.145
19800427	4.624	2.580	0.0	5.0	0.00	1.65	76.4	1.00	117.8	7.0	21.7	8.6	1.606	2.612	0.406	3.031	1.593
19800428	5.456	2.950	1.2	3.6	0.00	1.70	71.2	1.00	118.4	6.0	21.9	8.8	2.249	2.790	0.417	3.469	1.987
19800429	5.873	3.550	0.3	5.1	0.00	1.77	63.4	1.00	119.0	7.5	22.7	9.0	2.567	2.879	0.427	3.610	2.262
19800430	6.418	4.720	0.0	4.9	0.00	1.83	55.9	1.00	119.5	6.9	22.9	9.2	2.986	2.996	0.437	3.796	2.622
19800501	6.514	6.950	0.0	4.5	0.00	1.89	49.1	1.00	120.0	6.4	22.7	9.4	3.053	3.015	0.446	3.710	2.804
19800502	6.526	8.130	0.0	5.1	0.00	1.95	41.3	1.00	120.5	7.3	23.1	9.5	3.056	3.015	0.455	3.566	2.960
19800503	7.040	8.430	0.0	6.6	0.00	2.02	31.8	0.86	121.0	8.9	24.1	9.7	3.451	3.125	0.464	3.651	3.389
19800504	7.891	8.970	0.0	7.4	0.28	2.09	21.8	0.86	121.2	9.5	24.9	9.9	4.110	3.309	0.472	3.851	4.040
19800505	8.124	9.390	0.0	6.5	0.29	2.14	14.9	0.30	121.2	6.6	23.8	10.0	4.286	3.358	0.480	3.754	4.370
19800506	6.906	8.510	0.0	7.4	1.49	2.21	11.6	0.30	119.9	3.2	21.5	10.2	3.328	3.091	0.487	3.086	3.820
19800507	5.297	7.850	0.0	8.8	1.51	2.28	7.5	0.30	118.6	3.9	20.7	10.3	2.064	2.739	0.494	2.318	2.979
19800508	4.287	7.020	0.0	5.4	1.51	2.31	5.1	0.30	117.1	2.2	19.4	10.4	1.269	2.518	0.501	1.832	2.455
19800509	3.413	6.710	2.0	3.1	1.51	2.35	4.0	0.30	115.9	2.9	19.0	10.6	0.580	2.326	0.507	1.440	1.973
19800510	3.041	4.990	0.9	4.4	1.53	2.42	2.2	0.30	114.5	2.6	18.7	10.7	0.284	2.243	0.513	1.263	1.778
19800511	2.776	3.910	0.0	5.0	1.54	2.49	0.0	0.30	113.0	2.1	18.0	10.8	0.088	2.169	0.519	1.134	1.642
19800512	2.552	3.340	0.0	2.9	1.53	2.53	0.0	0.00	111.5	0.0	15.6	10.9	0.008	2.019	0.525	1.031	1.521
19800513	2.290	2.960	0.0	6.7	2.32	2.62	0.0	0.00	109.2	0.0	13.4	11.0	0.000	1.759	0.530	0.929	1.360
19800514	2.044	2.680	0.0	9.4	2.35	2.70	0.0	0.00	106.8	0.0	11.4	11.1	0.000	1.509	0.535	0.836	1.208
19800515	1.825	2.680	0.0	12.8	2.38	2.79	0.0	0.00	104.4	0.0	9.7	11.2	0.000	1.285	0.540	0.752	1.072
19800516	1.628	2.840	0.0	13.4	2.38	2.86	0.0	0.00	102.1	0.0	8.1	11.3	0.000	1.084	0.545	0.677	0.951
19800517	1.453	2.670	0.0	12.1	2.34	2.88	0.0	0.00	99.7	0.0	6.7	11.4	0.000	0.903	0.549	0.610	0.843
19800518	1.296	2.460	0.0	11.9	2.32	2.92	0.0	0.00	97.4	0.0	5.4	11.5	0.000	0.742	0.553	0.549	0.746
